Name,Expansion,Min price,Exemplaires en vente,Rareté,mkm_url,expansion_release_date,Tournament_last_month,Price trend,Price 7 days,Price 30 days
Professor's Research (SVI 189),Scarlet-Violet,"0,02 €",4288,Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Professors-Research-V2-SVI189,"31ST MARCH, 2023",,,,
Arcanine ex (SVI 224),Scarlet-Violet,"2,99 €",380,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Arcanine-ex-V2-SVI224,"31ST MARCH, 2023",0.0,"6,63 €","7,35 €","7,47 €"
Gardevoir ex (SVI 228),Scarlet-Violet,"1,50 €",451,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Gardevoir-ex-V2-SVI228,"31ST MARCH, 2023",51.0,"3,22 €","3,34 €","3,37 €"
Professor's Research (SVI 241),Scarlet-Violet,"0,90 €",421,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Professors-Research-V3-SVI241,"31ST MARCH, 2023",402.0,"2,55 €","2,39 €","2,53 €"
Pachirisu (SVI 068),Scarlet-Violet,"0,02 €",5114,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pachirisu-V1-SVI068,"31ST MARCH, 2023",,,,
Miraidon (SVI 080),Scarlet-Violet,"0,02 €",6035,Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Miraidon-V1-SVI080,"31ST MARCH, 2023",,,,
Fuecoco (SVI 036),Scarlet-Violet,"0,02 €",8298,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Fuecoco-V1-SVI036,"31ST MARCH, 2023",,,,
Starly (SVI 148),Scarlet-Violet,"0,02 €",8755,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Starly-V1-SVI148,"31ST MARCH, 2023",,,,
Dolliv (SVI 200),Scarlet-Violet,"2,00 €",265,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Dolliv-V2-SVI200,"31ST MARCH, 2023",,,,
Arboliva (SVI 023),Scarlet-Violet,"0,02 €",6486,Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Arboliva-V1-SVI023,"31ST MARCH, 2023",,,,
Pawmo (SVI 075),Scarlet-Violet,"0,02 €",5681,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pawmo-SVI075,"31ST MARCH, 2023",,,,
Lucario (SVI 114),Scarlet-Violet,"0,02 €",4342,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Lucario-SVI114,"31ST MARCH, 2023",,,,
Koraidon ex (SVI 231),Scarlet-Violet,"0,99 €",479,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Koraidon-ex-V3-SVI231,"31ST MARCH, 2023",0.0,"2,58 €","2,34 €","2,55 €"
Muk (SVI 127),Scarlet-Violet,"0,02 €",5143,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Muk-SVI127,"31ST MARCH, 2023",,,,
Vivillon (SVI 010),Scarlet-Violet,"0,02 €",6247,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Vivillon-SVI010,"31ST MARCH, 2023",,,,
Toxtricity (SVI 072),Scarlet-Violet,"0,02 €",5204,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Toxtricity-SVI072,"31ST MARCH, 2023",,,,
Blissey (SVI 145),Scarlet-Violet,"0,02 €",5024,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Blissey-SVI145,"31ST MARCH, 2023",,,,
Maushold (SVI 161),Scarlet-Violet,"0,02 €",4805,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Maushold-SVI161,"31ST MARCH, 2023",,,,
Spidops ex (SVI 243),Scarlet-Violet,"2,00 €",345,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Spidops-ex-V3-SVI243,"31ST MARCH, 2023",,,,
Arven (SVI 235),Scarlet-Violet,"5,49 €",244,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Arven-V2-SVI235,"31ST MARCH, 2023",381.0,"8,52 €","8,00 €","8,17 €"
Cacnea (SVI 005),Scarlet-Violet,"0,02 €",3341,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Cacnea-SVI005,"31ST MARCH, 2023",,,,
Cetitan (SVI 060),Scarlet-Violet,"0,02 €",4884,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Cetitan-SVI060,"31ST MARCH, 2023",,,,
Greedent (SVI 152),Scarlet-Violet,"0,02 €",5278,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Greedent-SVI152,"31ST MARCH, 2023",,,,
Indeedee (SVI 153),Scarlet-Violet,"0,02 €",6538,Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Indeedee-V1-SVI153,"31ST MARCH, 2023",,,,
Pawmi (SVI 074),Scarlet-Violet,"0,02 €",4429,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pawmi-SVI074,"31ST MARCH, 2023",,,,
Mabosstiff (SVI 218),Scarlet-Violet,"2,00 €",332,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Mabosstiff-V2-SVI218,"31ST MARCH, 2023",,,,
Medicham (SVI 111),Scarlet-Violet,"0,02 €",5553,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Medicham-SVI111,"31ST MARCH, 2023",,,,
Pawniard (SVI 132),Scarlet-Violet,"0,02 €",8584,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pawniard-SVI132,"31ST MARCH, 2023",,,,
Jacq (SVI 236),Scarlet-Violet,"1,35 €",385,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Jacq-V2-SVI236,"31ST MARCH, 2023",53.0,"3,00 €","3,04 €","2,95 €"
Cyclizar (SVI 163),Scarlet-Violet,"0,02 €",5284,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Cyclizar-SVI163,"31ST MARCH, 2023",,,,
Starly (SVI 221),Scarlet-Violet,"2,90 €",243,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Starly-V2-SVI221,"31ST MARCH, 2023",,,,
Great Tusk ex (SVI 246),Scarlet-Violet,"5,00 €",396,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Great-Tusk-ex-V3-SVI246,"31ST MARCH, 2023",,,,
Penny (SVI 252),Scarlet-Violet,"4,00 €",438,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Penny-V3-SVI252,"31ST MARCH, 2023",,,,
Basic Fighting Energy (SVI 258),Scarlet-Violet,"1,95 €",381,Secret Rare ,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Basic-Fighting-Energy-SVI258,"31ST MARCH, 2023",,"4,32 €","4,18 €","4,49 €"
Torkoal (SVI 035),Scarlet-Violet,"0,02 €",5189,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Torkoal-SVI035,"31ST MARCH, 2023",,,,
Spiritomb (SVI 129),Scarlet-Violet,"0,02 €",5491,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Spiritomb-SVI129,"31ST MARCH, 2023",,,,
Slowpoke (SVI 204),Scarlet-Violet,"7,95 €",224,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Slowpoke-V2-SVI204,"31ST MARCH, 2023",,,,
Penny (SVI 239),Scarlet-Violet,"1,80 €",387,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Penny-V2-SVI239,"31ST MARCH, 2023",129.0,"4,67 €","4,80 €","4,55 €"
Miriam (SVI 251),Scarlet-Violet,"11,00 €",528,Special Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Miriam-V3-SVI251,"31ST MARCH, 2023",,,,
Alomomola (SVI 048),Scarlet-Violet,"0,02 €",5005,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Alomomola-SVI048,"31ST MARCH, 2023",,,,
Krookodile (SVI 117),Scarlet-Violet,"0,02 €",5120,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Krookodile-SVI117,"31ST MARCH, 2023",,,,
Toedscruel (SVI 026),Scarlet-Violet,"0,02 €",5333,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Toedscruel-SVI026,"31ST MARCH, 2023",,,,
Espathra (SVI 103),Scarlet-Violet,"0,02 €",5579,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Espathra-SVI103,"31ST MARCH, 2023",,,,
Bombirdier (SVI 138),Scarlet-Violet,"0,02 €",5184,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Bombirdier-V1-SVI138,"31ST MARCH, 2023",,,,
Kilowattrel (SVI 079),Scarlet-Violet,"0,02 €",5666,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Kilowattrel-SVI079,"31ST MARCH, 2023",,,,
Sandaconda (SVI 120),Scarlet-Violet,"0,02 €",5207,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Sandaconda-SVI120,"31ST MARCH, 2023",,,,
Riolu (SVI 215),Scarlet-Violet,"5,00 €",159,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Riolu-V2-SVI215,"31ST MARCH, 2023",,,,
Bombirdier (SVI 219),Scarlet-Violet,"0,90 €",349,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Bombirdier-V2-SVI219,"31ST MARCH, 2023",,,,
Magnezone ex (SVI 226),Scarlet-Violet,"0,89 €",523,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Magnezone-ex-V2-SVI226,"31ST MARCH, 2023",0.0,"2,08 €","1,99 €","2,18 €"
Miriam (SVI 238),Scarlet-Violet,"2,50 €",452,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Miriam-V2-SVI238,"31ST MARCH, 2023",0.0,"5,45 €","5,11 €","5,34 €"
Breloom (SVI 004),Scarlet-Violet,"0,02 €",5591,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Breloom-SVI004,"31ST MARCH, 2023",,,,
Spewpa (SVI 009),Scarlet-Violet,"0,02 €",6616,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Spewpa-SVI009,"31ST MARCH, 2023",,,,
Greavard (SVI 214),Scarlet-Violet,"3,48 €",266,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Greavard-V2-SVI214,"31ST MARCH, 2023",,,,
Klawf (SVI 217),Scarlet-Violet,"1,80 €",295,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Klawf-V2-SVI217,"31ST MARCH, 2023",,,,
Oinkologne ex (SVI 234),Scarlet-Violet,"0,75 €",511,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Oinkologne-ex-V2-SVI234,"31ST MARCH, 2023",0.0,"1,86 €","1,72 €","1,76 €"
Tarountula (SVI 199),Scarlet-Violet,"2,99 €",258,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Tarountula-V2-SVI199,"31ST MARCH, 2023",,,,
Toedscool (SVI 201),Scarlet-Violet,"1,19 €",303,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Toedscool-V2-SVI201,"31ST MARCH, 2023",,,,
Crocalor (SVI 037),Scarlet-Violet,"0,02 €",4938,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Crocalor-SVI037,"31ST MARCH, 2023",,,,
Drifblim (SVI 090),Scarlet-Violet,"0,02 €",5657,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Drifblim-SVI090,"31ST MARCH, 2023",,,,
Zangoose (SVI 147),Scarlet-Violet,"0,02 €",5199,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Zangoose-SVI147,"31ST MARCH, 2023",,,,
Scovillain (SVI 202),Scarlet-Violet,"1,30 €",358,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Scovillain-V2-SVI202,"31ST MARCH, 2023",,,,
Toedscool (SVI 024),Scarlet-Violet,"0,02 €",3394,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Toedscool-V1-SVI024,"31ST MARCH, 2023",,,,
Bruxish (SVI 051),Scarlet-Violet,"0,02 €",4006,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Bruxish-SVI051,"31ST MARCH, 2023",,,,
Tandemaus (SVI 160),Scarlet-Violet,"0,02 €",3147,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Tandemaus-SVI160,"31ST MARCH, 2023",,,,
Pawmot (SVI 209),Scarlet-Violet,"2,00 €",301,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pawmot-V2-SVI209,"31ST MARCH, 2023",,,,
Clauncher (SVI 049),Scarlet-Violet,"0,02 €",8858,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Clauncher-V1-SVI049,"31ST MARCH, 2023",,,,
Wugtrio (SVI 057),Scarlet-Violet,"0,02 €",4550,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Wugtrio-SVI057,"31ST MARCH, 2023",,,,
Squawkabilly (SVI 162),Scarlet-Violet,"0,02 €",5172,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Squawkabilly-SVI162,"31ST MARCH, 2023",,,,
Great Tusk ex (SVI 230),Scarlet-Violet,"0,49 €",559,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Great-Tusk-ex-V2-SVI230,"31ST MARCH, 2023",,,,
Grimer (SVI 126),Scarlet-Violet,"0,02 €",4944,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Grimer-SVI126,"31ST MARCH, 2023",,,,
Mabosstiff (SVI 137),Scarlet-Violet,"0,02 €",5178,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Mabosstiff-V1-SVI137,"31ST MARCH, 2023",,,,
Forretress (SVI 139),Scarlet-Violet,"0,02 €",5344,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Forretress-SVI139,"31ST MARCH, 2023",,,,
Clauncher (SVI 205),Scarlet-Violet,"1,80 €",308,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Clauncher-V2-SVI205,"31ST MARCH, 2023",,,,
Charcadet (SVI 039),Scarlet-Violet,"0,02 €",3153,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Charcadet-SVI039,"31ST MARCH, 2023",,,,
Kirlia (SVI 085),Scarlet-Violet,"0,02 €",4857,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Kirlia-V1-SVI085,"31ST MARCH, 2023",,,,
Staraptor (SVI 150),Scarlet-Violet,"0,02 €",5083,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Staraptor-SVI150,"31ST MARCH, 2023",,,,
Mareep (SVI 066),Scarlet-Violet,"0,02 €",4868,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Mareep-SVI066,"31ST MARCH, 2023",,,,
Sandile (SVI 216),Scarlet-Violet,"2,40 €",269,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Sandile-V2-SVI216,"31ST MARCH, 2023",,,,
Skiddo (SVI 011),Scarlet-Violet,"0,02 €",5213,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Skiddo-SVI011,"31ST MARCH, 2023",,,,
Floatzel (SVI 047),Scarlet-Violet,"0,02 €",5807,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Floatzel-SVI047,"31ST MARCH, 2023",,,,
Wiglett (SVI 056),Scarlet-Violet,"0,02 €",2789,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Wiglett-SVI056,"31ST MARCH, 2023",,,,
Hypno (SVI 083),Scarlet-Violet,"0,02 €",5233,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Hypno-SVI083,"31ST MARCH, 2023",,,,
Flabébé (SVI 091),Scarlet-Violet,"0,02 €",8871,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Flabebe-SVI091,"31ST MARCH, 2023",,,,
Spidops ex (SVI 223),Scarlet-Violet,"0,50 €",540,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Spidops-ex-V2-SVI223,"31ST MARCH, 2023",0.0,"1,43 €","1,54 €","1,54 €"
Heracross (SVI 002),Scarlet-Violet,"0,02 €",5237,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Heracross-SVI002,"31ST MARCH, 2023",,,,
Lechonk (SVI 155),Scarlet-Violet,"0,02 €",3372,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Lechonk-V1-SVI155,"31ST MARCH, 2023",,,,
Gogoat (SVI 012),Scarlet-Violet,"0,02 €",5196,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Gogoat-SVI012,"31ST MARCH, 2023",,,,
Wattrel (SVI 077),Scarlet-Violet,"0,02 €",3754,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Wattrel-SVI077,"31ST MARCH, 2023",,,,
Riolu (SVI 112),Scarlet-Violet,"0,02 €",3486,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Riolu-SVI112,"31ST MARCH, 2023",,,,
Chansey (SVI 144),Scarlet-Violet,"0,02 €",4720,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Chansey-SVI144,"31ST MARCH, 2023",,,,
Katy (SVI 237),Scarlet-Violet,"1,00 €",499,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Katy-V2-SVI237,"31ST MARCH, 2023",0.0,"2,46 €","2,00 €","2,52 €"
Team Star Grunt (SVI 242),Scarlet-Violet,"0,50 €",439,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Team-Star-Grunt-V2-SVI242,"31ST MARCH, 2023",0.0,"1,83 €","1,73 €","1,54 €"
Tarountula (SVI 017),Scarlet-Violet,"0,02 €",3463,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Tarountula-V1-SVI017,"31ST MARCH, 2023",,,,
Tarountula (SVI 018),Scarlet-Violet,"0,02 €",3267,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Tarountula-SVI018,"31ST MARCH, 2023",,,,
Dedenne (SVI 094),Scarlet-Violet,"0,02 €",3025,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Dedenne-SVI094,"31ST MARCH, 2023",,,,
Dachsbun (SVI 099),Scarlet-Violet,"0,02 €",5173,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Dachsbun-SVI099,"31ST MARCH, 2023",,,,
Meditite (SVI 110),Scarlet-Violet,"0,02 €",5405,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Meditite-SVI110,"31ST MARCH, 2023",,,,
Croagunk (SVI 130),Scarlet-Violet,"0,02 €",4715,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Croagunk-SVI130,"31ST MARCH, 2023",,,,
Oinkologne (SVI 157),Scarlet-Violet,"0,02 €",5435,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Oinkologne-SVI157,"31ST MARCH, 2023",,,,
Pachirisu (SVI 208),Scarlet-Violet,"2,70 €",238,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pachirisu-V2-SVI208,"31ST MARCH, 2023",,,,
Pawmi (SVI 073),Scarlet-Violet,"0,02 €",3247,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pawmi-SVI073,"31ST MARCH, 2023",,,,
Primeape (SVI 108),Scarlet-Violet,"0,02 €",5129,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Primeape-SVI108,"31ST MARCH, 2023",,,,
Krokorok (SVI 116),Scarlet-Violet,"0,02 €",3224,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Krokorok-SVI116,"31ST MARCH, 2023",,,,
Bisharp (SVI 133),Scarlet-Violet,"0,02 €",4982,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Bisharp-SVI133,"31ST MARCH, 2023",,,,
Iron Treads ex (SVI 233),Scarlet-Violet,"0,50 €",573,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Iron-Treads-ex-V2-SVI233,"31ST MARCH, 2023",0.0,"1,91 €","1,59 €","1,71 €"
Growlithe (SVI 030),Scarlet-Violet,"0,02 €",4665,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Growlithe-SVI030,"31ST MARCH, 2023",,,,
Flamigo (SVI 165),Scarlet-Violet,"0,02 €",5321,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Flamigo-SVI165,"31ST MARCH, 2023",,,,
Wiglett (SVI 206),Scarlet-Violet,"1,89 €",276,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Wiglett-V2-SVI206,"31ST MARCH, 2023",,,,
Scovillain (SVI 029),Scarlet-Violet,"0,02 €",5315,Uncommon,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Scovillain-V1-SVI029,"31ST MARCH, 2023",,,,
Magneton (SVI 064),Scarlet-Violet,"0,02 €",4908,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Magneton-SVI064,"31ST MARCH, 2023",,,,
Seviper (SVI 128),Scarlet-Violet,"0,02 €",4952,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Seviper-SVI128,"31ST MARCH, 2023",,,,
Pineco (SVI 001),Scarlet-Violet,"0,02 €",3352,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Pineco-SVI001,"31ST MARCH, 2023",,,,
Dolliv (SVI 022),Scarlet-Violet,"0,02 €",5097,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Dolliv-V1-SVI022,"31ST MARCH, 2023",,,,
Slowpoke (SVI 042),Scarlet-Violet,"0,02 €",4728,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Slowpoke-V1-SVI042,"31ST MARCH, 2023",,,,
Silicobra (SVI 119),Scarlet-Violet,"0,02 €",5056,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Silicobra-SVI119,"31ST MARCH, 2023",,,,
Kingambit (SVI 220),Scarlet-Violet,"3,50 €",294,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Kingambit-V2-SVI220,"31ST MARCH, 2023",,,,
Riolu (SVI 113),Scarlet-Violet,"0,02 €",2832,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Riolu-V1-SVI113,"31ST MARCH, 2023",,,,
Staravia (SVI 149),Scarlet-Violet,"0,02 €",5364,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Staravia-SVI149,"31ST MARCH, 2023",,,,
Drowzee (SVI 082),Scarlet-Violet,"0,02 €",4965,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Drowzee-V1-SVI082,"31ST MARCH, 2023",,,,
Toxicroak ex (SVI 232),Scarlet-Violet,"0,80 €",423,Ultra Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Toxicroak-ex-V2-SVI232,"31ST MARCH, 2023",0.0,"1,69 €","2,18 €","2,42 €"
Skwovet (SVI 222),Scarlet-Violet,"2,49 €",280,Illustration Rare,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Skwovet-V2-SVI222,"31ST MARCH, 2023",,,,
Cetoddle (SVI 059),Scarlet-Violet,"0,02 €",3365,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Cetoddle-SVI059,"31ST MARCH, 2023",,,,
Greavard (SVI 105),Scarlet-Violet,"0,02 €",3730,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Greavard-V1-SVI105,"31ST MARCH, 2023",,,,
Varoom (SVI 141),Scarlet-Violet,"0,02 €",3350,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Varoom-SVI141,"31ST MARCH, 2023",,,,
Zangoose (SVI 146),Scarlet-Violet,"0,02 €",5187,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Zangoose-SVI146,"31ST MARCH, 2023",,,,
Shroomish (SVI 003),Scarlet-Violet,"0,02 €",5268,Common,https://www.cardmarket.com/en/Pokemon/Products/Singles/Scarlet-Violet/Shroomish-SVI003,"31ST MARCH, 2023",,,,
